timestamp,price,ask_price
2025-10-21 17:49,99.62593162702734,99.64262760124679
2025-10-21 17:50,101.92407397274819,101.935091702058
2025-10-21 17:51,101.0192556017636,101.0446556780272
2025-10-21 17:52,98.92525323580671,98.94778758474658
2025-10-21 17:53,100.82350447115415,100.83967955359437
2025-10-21 17:54,100.30377152285703,100.32482850876197
2025-10-21 17:55,100.85498874691253,100.88276250820364
2025-10-21 17:56,99.78508980018081,99.80402464536355
2025-10-21 17:57,99.58819777732676,99.6080527142507
2025-10-21 17:58,98.41179033407325,98.43987354746746
2025-10-21 17:59,100.7452170372233,100.76177413540834
2025-10-21 18:00,98.85899032039616,98.8847085394964
2025-10-21 18:01,99.4894734886917,99.50073542940014
2025-10-21 18:02,102.03217278926711,102.0527933927582
2025-10-21 18:03,99.84159156740516,99.85219567437859
2025-10-21 18:04,98.53485273587026,98.55337680001917
2025-10-21 18:05,101.00899925020211,101.02798955738174
2025-10-21 18:06,99.0217702101587,99.03965904591325
2025-10-21 18:07,100.770585258805,100.79980185047468
2025-10-21 18:08,97.38755074502276,97.41226191200045
2025-10-21 18:09,101.35831820405541,101.37237557583092
2025-10-21 18:10,100.47335944517033,100.49185967715327
2025-10-21 18:11,100.06288115496572,100.09213339109144
2025-10-21 18:12,101.26939082362223,101.28487475462052
2025-10-21 18:13,100.17223098517294,100.195604646491
2025-10-21 18:14,100.40973140484579,100.43816069898051
2025-10-21 18:15,99.47489472145048,99.48705555483565
2025-10-21 18:16,99.52886625272124,99.54125606578545
2025-10-21 18:17,100.8083825502048,100.83136069903153
2025-10-21 18:18,100.71157151034048,100.72873449666471
2025-10-21 18:19,102.33493789873394,102.34967670230326
