timestamp,price,ask_price
2025-10-21 17:49,102.0568994126785,102.06754747956695
2025-10-21 17:50,99.04895139369107,99.06367305888863
2025-10-21 17:51,100.69629929982352,100.70787850327606
2025-10-21 17:52,99.24664981084165,99.27483008416642
2025-10-21 17:53,100.0949843407604,100.110928715288
2025-10-21 17:54,100.0579507940912,100.07351074580102
2025-10-21 17:55,100.1332609998503,100.14448900451683
2025-10-21 17:56,99.71316566486655,99.73721794179869
2025-10-21 17:57,99.60409593346934,99.6222116906143
2025-10-21 17:58,98.11399747649281,98.12715338763053
2025-10-21 17:59,98.86990582952212,98.89670927196426
2025-10-21 18:00,99.02134220198654,99.03443483824343
2025-10-21 18:01,100.04799261097084,100.0764085784087
2025-10-21 18:02,100.50253758636988,100.52294898421559
2025-10-21 18:03,100.62264048699667,100.64483313469587
2025-10-21 18:04,101.64712475683824,101.67240468340908
2025-10-21 18:05,99.90768431694804,99.92465319810353
2025-10-21 18:06,99.21182348683595,99.22998119596572
2025-10-21 18:07,100.37451498712522,100.40000877449584
2025-10-21 18:08,100.51418492751297,100.52445397929073
2025-10-21 18:09,100.37513207851491,100.3860146776115
2025-10-21 18:10,100.3238873696381,100.34763424038422
2025-10-21 18:11,100.48757799601518,100.49792213107303
2025-10-21 18:12,99.94570323678529,99.97458788272446
2025-10-21 18:13,100.64428242977579,100.66256742102463
2025-10-21 18:14,99.22121477673984,99.24617029755004
2025-10-21 18:15,97.57983478985689,97.59085329205881
2025-10-21 18:16,99.57152947930436,99.58485945052125
2025-10-21 18:17,98.80832088882094,98.82142077286497
2025-10-21 18:18,99.2264174592598,99.25401275261764
2025-10-21 18:19,98.81651790559143,98.8334437470232
